From,PM10 (µg/m3),PM2.5 (µg/m3),NO (µg/m3),NO2 (µg/m3),NOX (ppb),CO (mg/m3),SO2 (µg/m3),NH3 (µg/m3),OZONE (µg/m3),BENZENE (µg/m3)
2023-02-03 16:45:00,121.0,34.0,18.1,85.7,49.3,0.97,8.2,18.9,49.3,0.1
2023-02-03 17:00:00,121.0,34.0,18.1,87.2,50.1,0.95,8.2,19.5,48.9,0.1
2023-02-03 17:15:00,121.0,34.0,18.1,87.7,50.6,0.96,8.2,22.2,47.1,0.1
2023-02-03 17:30:00,121.0,34.0,18.1,88.6,51.5,0.98,8.2,23.5,44.5,0.1
2023-02-03 17:45:00,184.0,38.0,18.1,90.6,52.7,1.01,8.2,24.4,38.9,0.1
2023-02-03 18:00:00,184.0,38.0,18.1,92.5,54.2,1.1,8.2,24.4,32.5,0.1
2023-02-03 18:15:00,184.0,38.0,18.1,94.8,55.5,1.31,8.2,24.1,28.8,0.1
2023-02-03 18:30:00,184.0,38.0,18.1,95.4,56.4,1.28,8.2,24.3,21.2,0.1
2023-02-03 18:45:00,184.0,64.0,18.1,96.6,57.8,1.33,8.2,24.5,19.4,0.1
2023-02-03 19:00:00,184.0,64.0,18.1,98.5,59.4,1.33,8.2,24.5,20.0,0.1
2023-02-03 19:15:00,184.0,64.0,18.1,98.5,59.8,1.43,8.2,24.9,11.7,0.1
2023-02-03 19:30:00,184.0,64.0,18.1,98.3,60.3,1.55,8.2,24.9,8.8,0.1
2023-02-03 19:45:00,266.0,60.0,18.1,98.8,61.5,1.42,8.2,25.2,13.8,0.2
2023-02-03 20:00:00,266.0,60.0,18.1,100.8,63.1,1.34,8.2,25.1,20.7,0.2
2023-02-03 20:15:00,266.0,60.0,18.1,101.4,64.2,1.45,8.2,25.2,15.8,0.2
2023-02-03 20:30:00,266.0,60.0,18.1,100.8,64.4,1.67,8.2,25.9,8.1,0.2
2023-02-03 20:45:00,276.0,52.0,18.1,100.8,65.5,1.56,8.2,26.3,4.7,0.2
2023-02-03 21:00:00,276.0,52.0,18.1,102.4,68.0,1.43,8.2,26.6,5.0,0.2
2023-02-03 21:15:00,276.0,52.0,18.1,100.9,68.6,1.57,8.2,24.8,5.3,0.2
2023-02-03 21:30:00,276.0,52.0,18.1,100.4,69.5,1.45,8.2,23.8,5.2,0.2
2023-02-03 21:45:00,222.0,59.0,18.1,100.7,71.0,1.69,8.2,22.9,5.9,0.2
2023-02-03 22:00:00,222.0,59.0,18.1,100.0,71.9,1.49,8.2,21.5,6.7,0.2
2023-02-03 22:15:00,222.0,59.0,18.1,97.2,71.4,1.4,8.2,20.8,8.9,0.2
2023-02-03 22:30:00,222.0,59.0,18.1,96.3,70.9,1.42,8.2,20.5,9.4,0.2
2023-02-03 22:45:00,248.0,52.0,18.1,96.1,70.3,1.42,8.2,20.4,10.1,0.2
2023-02-03 23:00:00,248.0,52.0,18.1,95.2,69.4,1.58,8.2,20.4,10.0,0.2
2023-02-03 23:15:00,248.0,52.0,18.1,92.4,67.9,1.67,8.2,20.3,7.9,0.2
2023-02-03 23:30:00,248.0,52.0,18.1,90.7,66.9,1.74,8.2,20.8,6.5,0.2
2023-02-03 23:45:00,180.0,67.0,18.1,89.9,66.7,1.0637550844058754,8.2,20.3,4.9,0.2
2023-02-04 00:00:00,180.0,67.0,18.1,89.0,67.2,1.64,8.2,19.7,5.6,0.2
2023-02-04 00:15:00,180.0,67.0,18.1,87.7,66.4,1.59,8.2,20.0,5.5,0.2
2023-02-04 00:30:00,180.0,67.0,18.1,87.7,66.3,1.6,8.2,19.5,6.0,0.2
2023-02-04 00:45:00,216.0,76.0,18.1,84.7,64.8,1.63,8.2,20.2,6.7,0.2
2023-02-04 01:00:00,216.0,76.0,18.1,83.7,63.8,1.5,8.2,20.8,7.4,0.2
2023-02-04 01:15:00,216.0,76.0,18.1,81.1,61.8,1.4,8.2,22.6,7.9,0.2
2023-02-04 01:30:00,216.0,76.0,18.1,79.2,60.6,1.42,8.2,24.7,7.6,0.2
2023-02-04 01:45:00,211.0,68.0,18.1,81.2,60.3,1.37,8.2,25.7,9.9,0.2
2023-02-04 02:00:00,211.0,68.0,18.1,81.6,60.3,1.32,8.2,26.9,11.5,0.2
2023-02-04 02:15:00,211.0,68.0,18.1,80.5,59.1,1.25,8.2,27.8,12.2,0.2
2023-02-04 02:30:00,211.0,68.0,18.1,79.9,57.8,1.19,8.2,27.5,14.6,0.2
2023-02-04 02:45:00,211.0,53.0,18.1,79.0,56.3,1.2,8.2,26.9,13.2,0.2
2023-02-04 03:00:00,211.0,53.0,18.1,79.0,55.5,1.25,8.2,26.7,10.9,0.2
2023-02-04 03:15:00,211.0,53.0,18.1,78.2,54.7,1.27,8.2,26.0,9.9,0.2
2023-02-04 03:30:00,211.0,53.0,18.1,77.0,53.4,1.27,8.2,26.1,10.6,0.2
2023-02-04 03:45:00,124.0,51.0,18.1,75.5,52.5,1.25,8.2,26.3,11.3,0.2
2023-02-04 04:00:00,124.0,51.0,18.1,75.2,51.5,1.19,8.2,26.3,13.4,0.2
2023-02-04 04:15:00,124.0,51.0,18.1,74.3,51.1,1.16,8.2,26.2,13.9,0.2
2023-02-04 04:30:00,124.0,51.0,18.1,73.0,49.9,1.19,8.2,26.1,12.1,0.2
2023-02-04 04:45:00,130.0,49.0,18.1,72.6,48.6,1.21,8.2,26.2,12.3,0.2
2023-02-04 05:00:00,130.0,49.0,18.1,72.1,48.4,1.21,8.2,25.9,11.0,0.2
2023-02-04 05:15:00,130.0,49.0,18.1,70.6,47.6,1.33,8.2,22.8,10.4,0.2
2023-02-04 05:30:00,130.0,49.0,18.1,69.0,47.1,1.6,8.2,21.1,5.7,0.2
2023-02-04 05:45:00,101.0,85.0,18.1,68.8,48.0,1.48,8.2,20.3,6.7,0.2
2023-02-04 06:00:00,101.0,85.0,18.1,68.8,48.1,1.35,8.2,20.1,8.2,0.2
2023-02-04 06:15:00,101.0,85.0,18.1,67.6,47.5,1.44,8.2,19.5,8.1,0.2
2023-02-04 06:30:00,101.0,85.0,18.1,66.8,46.9,1.99,8.2,19.6,5.3,0.2
2023-02-04 06:45:00,167.0,180.0,18.1,67.3,48.5,1.74,8.2,19.5,5.2,0.2
2023-02-04 07:00:00,167.0,180.0,18.1,68.8,51.1,2.04,8.2,19.4,5.2,0.3
2023-02-04 07:15:00,167.0,180.0,18.1,67.9,52.4,2.34,8.2,19.9,5.1,0.2
2023-02-04 07:30:00,167.0,180.0,18.1,67.5,53.4,1.48,8.2,20.1,7.1,0.3
2023-02-04 07:45:00,329.0,306.0,18.1,68.5,54.6,1.02,8.2,20.8,14.0,0.3
2023-02-04 08:00:00,329.0,306.0,18.1,69.5,54.9,0.61,8.2,20.9,22.1,0.3
2023-02-04 08:15:00,329.0,306.0,18.1,70.6,54.2,0.63,8.2,20.4,26.9,0.3
2023-02-04 08:30:00,329.0,306.0,18.1,72.1,53.6,0.73,8.2,20.3,25.5,0.3
2023-02-04 08:45:00,522.0,102.0,18.1,72.9,53.1,0.69,8.2,21.2,28.766666666666666,0.3
2023-02-04 09:00:00,522.0,102.0,18.1,74.9,52.8,0.53,8.2,22.0,32.03333333333333,0.3
2023-02-04 09:15:00,522.0,102.0,18.1,76.7,52.2,0.5,8.2,23.6,35.3,0.3
2023-02-04 09:30:00,522.0,102.0,18.1,78.9,52.5,0.45,8.2,24.6,38.1,0.3
2023-02-04 09:45:00,208.0,47.0,18.1,81.9,53.3,1.057051717893895,8.2,26.5,43.7,0.2
2023-02-04 10:00:00,208.0,47.0,18.1,82.7,53.3,1.0568895294883578,8.2,28.1,44.7,0.2
2023-02-04 10:15:00,208.0,47.0,18.1,83.0,53.1,1.26,8.2,29.9,44.9,0.2
2023-02-04 10:30:00,208.0,47.0,18.1,82.0,52.6,0.41,8.2,29.6,47.4,0.2
2023-02-04 10:45:00,208.0,27.0,18.1,81.3,51.4,0.4,8.2,31.5,46.8,0.2
2023-02-04 11:00:00,208.0,27.0,18.1,82.6,51.1,0.39,8.2,31.6,45.7,0.2
2023-02-04 11:15:00,208.0,27.0,18.1,81.2,50.4,0.38,8.2,31.0,48.0,0.2
2023-02-04 11:30:00,208.0,27.0,18.1,79.9,49.4,0.37,8.2,30.4,51.4,0.2
2023-02-04 11:45:00,113.0,28.0,18.1,80.14737984639575,50.32047295267488,0.33,8.2,29.866666666666667,55.7,0.2
2023-02-04 12:00:00,113.0,28.0,18.1,80.39623860010026,49.78089075297704,0.3,8.2,29.333333333333332,59.0,0.2
2023-02-04 12:15:00,113.0,28.0,18.1,79.94213387242903,48.85955909930304,0.3,8.2,28.8,59.0,0.2
2023-02-04 12:30:00,113.0,28.0,18.1,75.4,47.5,0.29,8.2,27.0,62.2,0.2
2023-02-04 12:45:00,144.0,21.0,18.1,76.4,46.7,0.27,8.2,28.8,62.5,0.2
2023-02-04 13:00:00,145.0,14.937423846447768,18.1,66.86309321124759,42.609674623752866,1.054963684583564,8.2,28.7,63.15,0.18571428571428572
2023-02-04 13:15:00,146.0,11.907385262989392,18.1,59.89002074711503,39.673229801885334,1.0548048963236578,8.2,28.6,63.8,0.17142857142857143
2023-02-04 13:30:00,147.0,11.24184062937112,18.1,55.2,34.4,1.054646369033112,8.2,28.5,64.44999999999999,0.15714285714285714
2023-02-04 13:45:00,148.0,12.2727463253392,18.1,54.7,35.6,1.34,8.2,30.0,65.1,0.14285714285714285
2023-02-04 14:00:00,149.0,14.332058730639881,18.1,56.4,36.8,1.33,8.2,29.5,63.5,0.12857142857142856
2023-02-04 14:15:00,150.0,16.75173422501941,18.1,55.3,36.5,1.31,8.2,28.4,63.5,0.1142857142857143
2023-02-04 14:30:00,151.0,18.863729188224035,18.1,53.8,36.3,0.98,8.2,27.1,65.3,0.1
2023-02-04 14:45:00,152.0,20.0,18.1,53.5,36.1,0.68,8.2,25.7,65.1,0.1
2023-02-04 15:00:00,153.0,20.0,18.1,56.6,37.6,0.66,8.2,25.8,62.5,0.1
2023-02-04 15:15:00,154.0,20.0,18.1,55.8,37.0,0.65,8.2,26.4,62.6,0.1
2023-02-04 15:30:00,155.0,20.0,18.1,56.6,37.0,0.66,8.2,26.5,62.7,0.1
2023-02-04 15:45:00,156.0,22.0,18.1,57.0,37.3,0.66,8.2,26.1,60.9,0.1
2023-02-04 16:00:00,156.0,22.0,18.1,59.3,37.5,0.66,8.2,25.1,66.0,0.1
2023-02-04 16:15:00,156.0,22.0,18.1,61.9,38.1,0.66,8.2,24.3,65.7,0.1
2023-02-04 16:30:00,156.0,22.0,18.1,64.0,39.2,0.66,8.2,23.9,64.8,0.1
2023-02-04 16:45:00,129.0,22.0,18.1,66.0,40.0,0.69,8.2,23.8,63.7,0.1
2023-02-04 17:00:00,129.0,22.0,18.1,69.5,41.5,0.7,8.2,23.5,59.5,0.1
2023-02-04 17:15:00,129.0,22.0,18.1,72.1,42.7,0.7,8.2,23.3,54.3,0.1
2023-02-04 17:30:00,129.0,22.0,18.1,74.3,43.7,0.7,8.2,22.6,48.1,0.1
2023-02-04 17:45:00,139.0,25.0,18.1,76.6,45.8,0.74,8.2,23.3,43.2,0.1
2023-02-04 18:00:00,139.0,25.0,18.1,77.9,46.9,0.8,8.2,25.7,34.7,0.1
2023-02-04 18:15:00,139.0,25.0,18.1,80.2,48.2,0.84,8.2,26.9,32.8,0.1
2023-02-04 18:30:00,139.0,25.0,18.1,82.7,50.0,0.87,8.2,27.6,25.1,0.1
2023-02-04 18:45:00,219.0,50.0,18.1,85.5,51.9,0.93,8.2,28.0,23.3,0.1
2023-02-04 19:00:00,219.0,50.0,18.1,87.6,53.8,1.02,8.2,27.7,17.2,0.1
2023-02-04 19:15:00,219.0,50.0,18.1,90.1,56.0,1.03,8.2,27.2,11.1,0.1
2023-02-04 19:30:00,219.0,50.0,18.1,91.8,57.6,1.08,8.2,27.1,7.8,0.1
2023-02-04 19:45:00,232.0,62.0,18.1,92.0,59.1,1.03,8.2,27.8,5.7,0.1
2023-02-04 20:00:00,232.0,62.0,18.1,92.7,60.6,1.52,8.2,27.9,4.7,0.1
2023-02-04 20:15:00,232.0,62.0,18.1,93.8,63.2,2.2,8.2,27.4,5.3,0.1
2023-02-04 20:30:00,232.0,62.0,18.1,93.6,65.9,2.07,8.2,28.4,5.0,0.2
2023-02-04 20:45:00,256.0,112.0,18.1,93.9,69.2,1.95,8.2,28.6,5.0,0.2
2023-02-04 21:00:00,256.0,112.0,18.1,95.3,72.2,1.43,8.2,28.2,5.7,0.2
2023-02-04 21:15:00,256.0,112.0,18.1,96.1,74.2,1.36,8.2,27.8,5.8,0.2
2023-02-04 21:30:00,256.0,112.0,18.1,95.9,74.9,1.44,8.2,27.9,6.1,0.2
2023-02-04 21:45:00,407.0,79.0,18.1,94.9,74.8,1.72,8.2,28.6,5.7,0.2
2023-02-04 22:00:00,407.0,79.0,18.1,92.5,73.8,1.66,8.2,27.2,6.6,0.2
2023-02-04 22:15:00,407.0,79.0,18.1,90.4,72.6,1.68,8.2,25.1,7.2,0.2
2023-02-04 22:30:00,407.0,79.0,18.1,89.1,72.0,1.83,8.2,23.5,6.0,0.2
2023-02-04 22:45:00,407.0,108.0,18.1,88.2,71.8,2.0,8.2,22.4,5.3,0.2
2023-02-04 23:00:00,407.0,108.0,18.1,87.4,72.7,2.02,8.2,21.5,5.5,0.2
2023-02-04 23:15:00,407.0,108.0,18.1,85.7,72.8,2.22,8.2,21.3,4.8,0.2
2023-02-04 23:30:00,407.0,108.0,18.1,83.9,72.3,1.92,8.2,21.6,5.3,0.2
2023-02-04 23:45:00,293.0,134.0,18.1,81.5,71.5,1.048370421667287,8.2,22.1,5.4,0.2
2023-02-05 00:00:00,293.0,134.0,18.1,81.1,70.9,1.5,8.2,22.2,5.3,0.2
2023-02-05 00:15:00,293.0,134.0,18.1,79.9,69.5,1.28,8.2,22.6,5.6,0.2
2023-02-05 00:30:00,293.0,134.0,18.1,79.7,69.1,1.19,8.2,22.2,5.1,0.3
2023-02-05 00:45:00,307.0,116.0,18.1,78.8,69.1,1.16,8.2,22.5,5.0,0.3
2023-02-05 01:00:00,307.0,116.0,18.1,78.5,70.4,1.23,8.2,22.6,5.3,0.2
2023-02-05 01:15:00,307.0,116.0,18.1,78.0,72.3,1.19,8.2,22.5,5.4,0.2
2023-02-05 01:30:00,307.0,116.0,18.1,79.6,75.3,1.25,8.2,22.2,5.3,0.3
2023-02-05 01:45:00,291.0,123.0,18.1,79.3,79.5,1.31,8.2,23.3,4.5,0.2
2023-02-05 02:00:00,291.0,123.0,18.1,78.1,83.3,1.29,8.2,25.0,5.4,0.3
2023-02-05 02:15:00,291.0,123.0,18.1,77.9,87.8,1.28,8.2,26.4,4.6,0.3
2023-02-05 02:30:00,291.0,123.0,18.1,78.5,91.8,1.27,8.2,27.3,4.8,0.3
2023-02-05 02:45:00,431.0,111.0,18.1,77.6,94.1,1.23,8.2,28.4,5.3,0.3
2023-02-05 03:00:00,431.0,111.0,18.1,78.7,95.9,1.21,8.2,28.6,5.2,0.3
2023-02-05 03:15:00,431.0,111.0,18.1,78.2,96.4,1.2,8.2,28.0,5.1,0.3
2023-02-05 03:30:00,431.0,111.0,18.1,77.3,95.8,1.08,8.2,27.7,4.2,0.3
2023-02-05 03:45:00,328.0,85.0,18.1,76.7,93.5,0.98,8.2,28.3,4.9,0.3
2023-02-05 04:00:00,328.0,85.0,18.1,76.0,90.2,0.77,8.2,28.8,5.4,0.3
2023-02-05 04:15:00,328.0,85.0,18.1,76.2,87.2,0.65,8.2,28.0,6.3,0.3
2023-02-05 04:30:00,328.0,85.0,18.1,75.7,82.9,0.66,8.2,27.9,5.7,0.2
2023-02-05 04:45:00,228.0,57.0,18.1,73.8,78.7,0.72,8.2,28.1,5.2,0.2
2023-02-05 05:00:00,228.0,57.0,18.1,72.6,75.3,0.62,8.2,27.9,6.4,0.2
2023-02-05 05:15:00,228.0,57.0,18.1,72.5,71.8,0.6,8.2,27.6,6.7,0.2
2023-02-05 05:30:00,228.0,57.0,18.1,71.6,68.5,0.63,8.2,27.6,6.2,0.2
2023-02-05 05:45:00,145.0,52.0,18.1,71.4,67.0,0.71,8.2,27.8,5.0,0.2
2023-02-05 06:00:00,145.0,52.0,18.1,71.1,65.7,0.74,8.2,25.5,5.3,0.2
2023-02-05 06:15:00,145.0,52.0,18.1,70.1,64.4,1.12,8.2,23.2,5.0,0.2
2023-02-05 06:30:00,145.0,52.0,18.1,68.4,64.1,1.16,8.2,22.6,5.0,0.2
2023-02-05 06:45:00,145.0,151.0,18.1,67.8,64.5,1.35,8.2,22.2,5.3,0.2
2023-02-05 07:00:00,145.0,151.0,18.1,68.5,66.5,1.27,8.2,21.5,5.4,0.2
2023-02-05 07:15:00,145.0,151.0,18.1,67.9,67.5,1.24,8.2,21.5,5.1,0.3
2023-02-05 07:30:00,145.0,151.0,18.1,67.7,68.7,0.82,8.2,21.7,8.2,0.3
2023-02-05 07:45:00,335.0,133.0,18.1,67.8,68.0,0.57,8.2,22.1,16.3,0.3
2023-02-05 08:00:00,335.0,133.0,18.1,68.8,67.2,0.5,8.2,21.9,24.5,0.3
2023-02-05 08:15:00,335.0,133.0,18.1,68.8,65.8,0.49,8.2,22.1,27.4,0.2
2023-02-05 08:30:00,335.0,133.0,18.1,68.8,64.0,0.58,8.2,22.3,30.9,0.2
2023-02-05 08:45:00,282.0,69.0,18.1,70.4,62.4,0.55,8.2,22.4,33.56666666666666,0.2
2023-02-05 09:00:00,282.0,69.0,18.1,72.6,60.9,0.55,8.2,22.6,36.233333333333334,0.2
2023-02-05 09:15:00,282.0,69.0,18.1,73.3,58.5,0.63,8.2,22.8,38.9,0.2
2023-02-05 09:30:00,282.0,69.0,18.1,75.5,57.8,0.5,8.2,22.4,44.3,0.2
2023-02-05 09:45:00,166.0,64.0,18.1,77.8,56.3,1.042664720778465,8.2,23.3,47.6,0.2
2023-02-05 10:00:00,166.0,64.0,18.1,79.5,55.4,1.042527310865572,8.2,25.6,52.5,0.2
2023-02-05 10:15:00,166.0,64.0,18.1,81.1,54.0,1.29,8.2,26.4,56.2,0.2
2023-02-05 10:30:00,166.0,64.0,18.1,82.7,53.4,0.46,8.2,26.8,59.8,0.2
2023-02-05 10:45:00,161.0,38.0,18.1,84.1,52.7,0.44,8.2,27.1,62.6,0.2
2023-02-05 11:00:00,161.0,38.0,18.1,84.7,51.9,0.44,8.2,26.6,63.8,0.2
2023-02-05 11:15:00,161.0,38.0,18.1,84.5,51.1,0.42,8.2,25.9,64.5,0.2
2023-02-05 11:30:00,161.0,38.0,18.1,84.3,50.0,0.38,8.2,25.4,57.2,0.2
2023-02-05 11:45:00,111.0,26.0,18.1,84.21430850235913,50.11726263950621,0.35,8.2,25.933333333333334,55.5,0.2
2023-02-05 12:00:00,111.0,26.0,18.1,83.64433440206462,49.95297887396994,0.34,8.2,26.466666666666665,56.3,0.2
2023-02-05 12:15:00,111.0,26.0,18.1,83.11457952056952,49.905038897703875,0.3,8.2,27.0,58.1,0.2
2023-02-05 12:30:00,111.0,26.0,18.1,81.2,48.6,0.27,8.2,24.5,59.4,0.1
2023-02-05 12:45:00,123.0,25.0,18.1,82.9,49.2,0.27,8.2,26.1,56.9,0.1
2023-02-05 13:00:00,123.0,25.0,18.1,85.1,50.6,0.25,8.2,25.6,55.6,0.1
2023-02-05 13:15:00,123.0,25.0,18.1,85.9,51.3,0.24,8.2,24.8,55.1,0.1
2023-02-05 13:30:00,123.0,25.0,18.1,86.5,51.5,0.23,8.2,24.5,54.4,0.1
2023-02-05 13:45:00,149.0,23.0,18.1,86.4,51.8,0.21,8.2,25.1,52.8,0.1
2023-02-05 14:00:00,149.0,23.0,18.1,87.8,52.4,0.17,8.2,25.6,51.4,0.1
2023-02-05 14:15:00,149.0,23.0,18.1,87.2,52.7,0.15,8.2,26.2,49.5,0.1
2023-02-05 14:30:00,149.0,23.0,18.1,83.8,50.8,0.14,8.2,24.0,51.1,0.1
2023-02-05 14:45:00,149.0,12.0,18.1,80.1,48.0,0.14,8.2,22.3,50.6,0.1
2023-02-05 15:00:00,149.0,12.0,18.1,80.7,48.1,0.13,8.2,23.5,50.7,0.1
2023-02-05 15:15:00,149.0,12.0,18.1,85.1,50.7,0.19,8.2,33.6,48.9,0.1
2023-02-05 15:30:00,156.83333333333334,12.715461173413171,18.1,87.87798842324152,46.47535234673598,1.0395684303888206,8.2,33.0,47.629999999999995,0.1
2023-02-05 15:45:00,164.66666666666666,15.355207859630358,18.1,87.5289612035753,44.44240683905701,1.0394368435406292,8.2,32.4,46.36,0.1
2023-02-05 16:00:00,172.5,19.597464129824772,18.1,84.61096799597398,42.23381079152444,1.0393055088743592,8.2,31.8,45.09,0.1
2023-02-05 16:15:00,180.33333333333334,25.120454055169642,18.1,79.71987249184681,39.94233421272844,1.0391744263071108,8.2,31.200000000000003,43.82,0.1
2023-02-05 16:30:00,188.16666666666666,31.602401706838165,18.1,73.45153838260322,37.6607471112591,1.0390435957559832,8.2,30.6,42.55,0.1
2023-02-05 16:45:00,196.0,38.72153115600356,18.1,66.40182935965252,35.481819495706546,1.0389130171380763,8.2,30.0,41.28,0.1
2023-02-05 17:00:00,203.83333333333331,46.15606647383905,18.1,59.166609114404075,33.498321374660904,1.0387826903704893,8.2,29.4,40.010000000000005,0.1
2023-02-05 17:15:00,211.66666666666666,53.58423173151784,18.1,52.34174133826717,31.803022756712306,1.038652615370322,8.2,28.8,38.74,0.1
2023-02-05 17:30:00,219.5,60.684251000213166,18.1,46.523089722651164,30.488693650450863,1.0385227920546747,8.2,28.200000000000003,37.47,0.1
2023-02-05 17:45:00,227.33333333333331,67.13434835109821,18.1,42.306517958965415,29.648104064466686,0.25,8.2,27.6,36.2,0.1
2023-02-05 18:00:00,235.16666666666666,72.61274785534619,18.1,39.0,28.6,0.24,8.2,27.0,35.8,0.1
2023-02-05 18:15:00,243.0,76.79767358413035,18.1,42.2,30.1,0.33,8.2,27.2,29.3,0.1
2023-02-05 18:30:00,250.83333333333331,79.3673496086239,18.1,43.7,31.1,0.65,8.2,27.4,16.0,0.1
2023-02-05 18:45:00,258.66666666666663,80.0,18.1,45.8,32.8,0.87,8.2,27.4,12.9,0.1
2023-02-05 19:00:00,266.5,80.0,18.1,47.6,35.6,0.98,8.2,27.2,7.4,0.1
2023-02-05 19:15:00,274.3333333333333,80.0,18.1,50.7,38.5,0.93,8.2,27.1,5.4,0.2
2023-02-05 19:30:00,282.16666666666663,80.0,18.1,54.8,42.3,1.28,8.2,26.7,5.7,0.2
2023-02-05 19:45:00,290.0,125.0,18.1,60.5,47.4,1.05,8.2,25.9,5.4,0.2
2023-02-05 20:00:00,290.0,125.0,18.1,65.7,52.3,0.93,8.2,25.3,5.3,0.2
2023-02-05 20:15:00,290.0,125.0,18.1,69.1,56.5,0.87,8.2,24.9,5.6,0.2
2023-02-05 20:30:00,290.0,125.0,18.1,72.0,60.2,1.12,8.2,24.5,5.5,0.2
2023-02-05 20:45:00,425.0,105.0,18.1,72.5,63.3,2.38,8.2,25.3,5.4,0.2
2023-02-05 21:00:00,425.0,105.0,18.1,72.5,67.2,2.1,8.2,26.8,5.3,0.2
2023-02-05 21:15:00,425.0,105.0,18.1,74.8,72.9,1.56,8.2,27.2,4.8,0.2
2023-02-05 21:30:00,425.0,105.0,18.1,77.1,78.2,1.83,8.2,27.3,5.1,0.3
2023-02-05 21:45:00,477.0,145.0,18.1,79.2,83.1,2.05,8.2,27.7,5.1,0.3
2023-02-05 22:00:00,477.0,145.0,18.1,81.0,87.5,1.74,8.2,27.8,5.8,0.3
2023-02-05 22:15:00,477.0,145.0,18.1,81.3,90.5,1.57,8.2,27.7,4.2,0.3
2023-02-05 22:30:00,477.0,145.0,18.1,82.4,93.0,1.56,8.2,27.9,4.6,0.3
2023-02-05 22:45:00,508.0,128.0,18.1,83.3,94.7,1.56,8.2,28.2,5.4,0.3
2023-02-05 23:00:00,508.0,128.0,18.1,84.0,96.3,1.56,8.2,27.8,5.0,0.3
2023-02-05 23:15:00,508.0,128.0,18.1,84.5,98.0,1.84,8.2,27.2,5.4,0.3
2023-02-05 23:30:00,508.0,128.0,18.1,85.3,100.2,1.65,8.2,27.8,3.8,0.3
2023-02-05 23:45:00,503.0,158.0,18.1,85.5,101.9,1.035358764148707,8.2,28.5,4.7,0.3
2023-02-06 00:00:00,503.0,158.0,18.1,83.9,102.8,1.27,8.2,28.7,4.7,0.3
2023-02-06 00:15:00,503.0,158.0,18.1,83.5,103.2,1.04,8.2,28.9,5.8,0.3
2023-02-06 00:30:00,503.0,158.0,18.1,84.4,103.9,1.04,8.2,27.9,5.0,0.3
2023-02-06 00:45:00,554.0,105.0,18.1,83.9,104.2,1.0,8.2,27.6,4.6,0.3
2023-02-06 01:00:00,554.0,105.0,18.1,82.6,104.2,1.35,8.2,25.7,5.5,0.3
2023-02-06 01:15:00,554.0,105.0,18.1,81.9,105.0,1.68,8.2,24.3,5.4,0.3
2023-02-06 01:30:00,554.0,105.0,18.1,81.3,106.2,1.48,8.2,22.8,5.1,0.3
2023-02-06 01:45:00,427.0,141.0,18.1,78.3,106.0,1.21,8.2,22.5,5.2,0.3
2023-02-06 02:00:00,427.0,141.0,18.1,77.9,106.8,1.18,8.2,22.3,5.1,0.3
2023-02-06 02:15:00,427.0,141.0,18.1,75.8,105.4,1.39,8.2,22.2,5.4,0.3
2023-02-06 02:30:00,427.0,141.0,18.1,74.8,102.7,1.16,8.2,21.9,4.9,0.3
2023-02-06 02:45:00,427.0,96.0,18.1,73.2,98.5,1.03,8.2,21.7,5.1,0.3
2023-02-06 03:00:00,427.0,96.0,18.1,70.7,94.8,1.0,8.2,22.4,5.3,0.3
2023-02-06 03:15:00,427.0,96.0,18.1,69.7,90.8,0.87,8.2,22.4,5.4,0.3
2023-02-06 03:30:00,427.0,96.0,18.1,67.7,86.9,0.97,8.2,22.2,5.4,0.3
2023-02-06 03:45:00,320.0,67.0,18.1,67.5,83.4,1.15,8.2,22.1,4.8,0.3
2023-02-06 04:00:00,320.0,67.0,18.1,66.2,80.7,1.35,8.2,22.3,4.7,0.3
2023-02-06 04:15:00,320.0,67.0,18.1,64.7,80.1,1.58,8.2,22.2,5.1,0.2
2023-02-06 04:30:00,320.0,67.0,18.1,64.0,81.6,1.72,8.2,22.4,5.1,0.3
2023-02-06 04:45:00,215.0,112.0,18.1,63.3,83.5,1.59,8.2,22.8,5.1,0.3
2023-02-06 05:00:00,215.0,112.0,18.1,64.1,86.8,1.33,8.2,24.7,5.1,0.3
2023-02-06 05:15:00,215.0,112.0,18.1,65.8,89.5,1.27,8.2,26.0,5.0,0.3
2023-02-06 05:30:00,215.0,112.0,18.1,67.0,91.1,1.21,8.2,27.0,4.6,0.3
2023-02-06 05:45:00,387.0,89.0,18.1,69.1,93.3,1.02,8.2,26.9,5.1,0.3
2023-02-06 06:00:00,387.0,89.0,18.1,69.3,93.4,1.06,8.2,26.6,5.3,0.3
2023-02-06 06:15:00,387.0,89.0,18.1,68.4,92.6,1.05,8.2,26.6,5.0,0.3
2023-02-06 06:30:00,387.0,89.0,18.1,68.8,91.4,1.12,8.2,26.8,4.6,0.3
2023-02-06 06:45:00,273.0,78.0,18.1,69.5,90.3,1.2,8.2,26.3,4.5,0.3
2023-02-06 07:00:00,273.0,78.0,18.1,70.0,88.3,1.21,8.2,25.9,5.3,0.3
2023-02-06 07:15:00,273.0,78.0,18.1,69.5,86.3,1.27,8.2,25.9,5.1,0.3
2023-02-06 07:30:00,273.0,78.0,18.1,68.2,84.2,1.41,8.2,26.8,4.8,0.3
2023-02-06 07:45:00,210.0,124.0,18.1,68.1,83.1,1.24,8.2,27.7,4.6,0.3
